Date,España,Colombia,Uganda
2020-01-22 00:00:00+00:00,0.0,0.0,0
2020-01-23 00:00:00+00:00,0.0,0.0,0
2020-01-24 00:00:00+00:00,0.0,0.0,0
2020-01-25 00:00:00+00:00,0.0,0.0,0
2020-01-26 00:00:00+00:00,0.0,0.0,0
2020-01-27 00:00:00+00:00,0.0,0.0,0
2020-01-28 00:00:00+00:00,0.0,0.0,0
2020-01-29 00:00:00+00:00,0.0,0.0,0
2020-01-30 00:00:00+00:00,0.0,0.0,0
2020-01-31 00:00:00+00:00,0.0,0.0,0
2020-02-01 00:00:00+00:00,1.0,0.0,0
2020-02-02 00:00:00+00:00,1.0,0.0,0
2020-02-03 00:00:00+00:00,1.0,0.0,0
2020-02-04 00:00:00+00:00,1.0,0.0,0
2020-02-05 00:00:00+00:00,1.0,0.0,0
2020-02-06 00:00:00+00:00,1.0,0.0,0
2020-02-07 00:00:00+00:00,1.0,0.0,0
2020-02-08 00:00:00+00:00,1.0,0.0,0
2020-02-09 00:00:00+00:00,2.0,0.0,0
2020-02-10 00:00:00+00:00,2.0,0.0,0
2020-02-11 00:00:00+00:00,2.0,0.0,0
2020-02-12 00:00:00+00:00,2.0,0.0,0
2020-02-13 00:00:00+00:00,2.0,0.0,0
2020-02-14 00:00:00+00:00,2.0,0.0,0
2020-02-15 00:00:00+00:00,2.0,0.0,0
2020-02-16 00:00:00+00:00,2.0,0.0,0
2020-02-17 00:00:00+00:00,2.0,0.0,0
2020-02-18 00:00:00+00:00,2.0,0.0,0
2020-02-19 00:00:00+00:00,2.0,0.0,0
2020-02-20 00:00:00+00:00,2.0,0.0,0
2020-02-21 00:00:00+00:00,2.0,0.0,0
2020-02-22 00:00:00+00:00,2.0,0.0,0
2020-02-23 00:00:00+00:00,2.0,0.0,0
2020-02-24 00:00:00+00:00,2.0,0.0,0
2020-02-25 00:00:00+00:00,6.0,0.0,0
2020-02-26 00:00:00+00:00,13.0,0.0,0
2020-02-27 00:00:00+00:00,15.0,0.0,0
2020-02-28 00:00:00+00:00,32.0,0.0,0
2020-02-29 00:00:00+00:00,45.0,0.0,0
2020-03-01 00:00:00+00:00,84.0,0.0,0
2020-03-02 00:00:00+00:00,120.0,0.0,0
2020-03-03 00:00:00+00:00,165.0,0.0,0
2020-03-04 00:00:00+00:00,222.0,0.0,0
2020-03-05 00:00:00+00:00,259.0,0.0,0
2020-03-06 00:00:00+00:00,400.0,1.0,0
2020-03-07 00:00:00+00:00,500.0,1.0,0
2020-03-08 00:00:00+00:00,673.0,1.0,0
2020-03-09 00:00:00+00:00,1073.0,1.0,0
2020-03-10 00:00:00+00:00,1695.0,3.0,0
2020-03-11 00:00:00+00:00,2277.0,9.0,0
2020-03-12 00:00:00+00:00,2277.0,9.0,0
2020-03-13 00:00:00+00:00,5232.0,13.0,0
2020-03-14 00:00:00+00:00,6391.0,22.0,0
2020-03-15 00:00:00+00:00,7798.0,34.0,0
2020-03-16 00:00:00+00:00,9942.0,57.0,0
2020-03-17 00:00:00+00:00,11748.0,75.0,0
2020-03-18 00:00:00+00:00,13910.0,102.0,0
2020-03-19 00:00:00+00:00,17963.0,108.0,0
2020-03-20 00:00:00+00:00,20410.0,158.0,0
2020-03-21 00:00:00+00:00,25374.0,196.0,1
2020-03-22 00:00:00+00:00,28768.0,231.0,1
2020-03-23 00:00:00+00:00,35136.0,277.0,9
2020-03-24 00:00:00+00:00,39885.0,378.0,9
2020-03-25 00:00:00+00:00,49515.0,470.0,14
2020-03-26 00:00:00+00:00,57786.0,491.0,14
2020-03-27 00:00:00+00:00,65719.0,539.0,23
2020-03-28 00:00:00+00:00,73235.0,608.0,30
2020-03-29 00:00:00+00:00,80110.0,702.0,33
2020-03-30 00:00:00+00:00,87956.0,798.0,33
2020-03-31 00:00:00+00:00,95923.0,906.0,44
2020-04-01 00:00:00+00:00,104118.0,1065.0,44
2020-04-02 00:00:00+00:00,112065.0,1161.0,45
2020-04-03 00:00:00+00:00,119199.0,1267.0,48
2020-04-04 00:00:00+00:00,126168.0,1406.0,48
2020-04-05 00:00:00+00:00,131646.0,1485.0,52
2020-04-06 00:00:00+00:00,136675.0,1579.0,52
2020-04-07 00:00:00+00:00,141942.0,1780.0,52
2020-04-08 00:00:00+00:00,148220.0,2054.0,53
2020-04-09 00:00:00+00:00,153222.0,2223.0,53
2020-04-10 00:00:00+00:00,158273.0,2473.0,53
2020-04-11 00:00:00+00:00,163027.0,2709.0,53
2020-04-12 00:00:00+00:00,166831.0,2776.0,54
2020-04-13 00:00:00+00:00,170099.0,2852.0,54
2020-04-14 00:00:00+00:00,172541.0,2979.0,55
2020-04-15 00:00:00+00:00,177644.0,3105.0,55
2020-04-16 00:00:00+00:00,184948.0,3233.0,55
2020-04-17 00:00:00+00:00,190839.0,3439.0,56
2020-04-18 00:00:00+00:00,191726.0,3621.0,55
2020-04-19 00:00:00+00:00,198674.0,3792.0,55
2020-04-20 00:00:00+00:00,200210.0,3977.0,56
2020-04-21 00:00:00+00:00,204178.0,4149.0,61
2020-04-22 00:00:00+00:00,208389.0,4356.0,63
2020-04-23 00:00:00+00:00,213024.0,4561.0,74
2020-04-24 00:00:00+00:00,202990.0,4881.0,75
2020-04-25 00:00:00+00:00,205905.0,5142.0,75
2020-04-26 00:00:00+00:00,207634.0,5379.0,79
2020-04-27 00:00:00+00:00,209465.0,5597.0,79
2020-04-28 00:00:00+00:00,210773.0,5949.0,79
2020-04-29 00:00:00+00:00,212917.0,6207.0,81
2020-04-30 00:00:00+00:00,213435.0,6507.0,83
2020-05-01 00:00:00+00:00,215216.0,7006.0,85
2020-05-02 00:00:00+00:00,216582.0,7285.0,88
2020-05-03 00:00:00+00:00,217466.0,7668.0,89
2020-05-04 00:00:00+00:00,218011.0,7973.0,97
2020-05-05 00:00:00+00:00,219329.0,8613.0,98
2020-05-06 00:00:00+00:00,220325.0,8959.0,100
2020-05-07 00:00:00+00:00,221447.0,9456.0,101
2020-05-08 00:00:00+00:00,222857.0,10051.0,101
2020-05-09 00:00:00+00:00,223578.0,10495.0,116
2020-05-10 00:00:00+00:00,224350.0,11063.0,121
2020-05-11 00:00:00+00:00,227436.0,11613.0,121
2020-05-12 00:00:00+00:00,228030.0,12272.0,129
2020-05-13 00:00:00+00:00,228691.0,12930.0,139
2020-05-14 00:00:00+00:00,229540.0,13610.0,160
2020-05-15 00:00:00+00:00,230183.0,14216.0,203
2020-05-16 00:00:00+00:00,230698.0,14939.0,227
2020-05-17 00:00:00+00:00,230698.0,15574.0,227
2020-05-18 00:00:00+00:00,231606.0,16295.0,248
2020-05-19 00:00:00+00:00,232037.0,16935.0,260
2020-05-20 00:00:00+00:00,232555.0,17687.0,264
2020-05-21 00:00:00+00:00,233037.0,18330.0,160
2020-05-22 00:00:00+00:00,234824.0,19131.0,175
2020-05-23 00:00:00+00:00,235290.0,20177.0,198
2020-05-24 00:00:00+00:00,235772.0,21175.0,198
2020-05-25 00:00:00+00:00,235400.0,21981.0,222
2020-05-26 00:00:00+00:00,236259.0,23003.0,253
2020-05-27 00:00:00+00:00,236259.0,24104.0,281
2020-05-28 00:00:00+00:00,237906.0,25366.0,317
2020-05-29 00:00:00+00:00,238564.0,26688.0,329
2020-05-30 00:00:00+00:00,239228.0,28236.0,413
2020-05-31 00:00:00+00:00,239479.0,29383.0,417
2020-06-01 00:00:00+00:00,239638.0,30493.0,457
2020-06-02 00:00:00+00:00,239932.0,31833.0,489
2020-06-03 00:00:00+00:00,240326.0,33354.0,507
2020-06-04 00:00:00+00:00,240660.0,35120.0,522
2020-06-05 00:00:00+00:00,240978.0,36635.0,557
2020-06-06 00:00:00+00:00,241310.0,38027.0,593
2020-06-07 00:00:00+00:00,241550.0,39236.0,616
2020-06-08 00:00:00+00:00,241717.0,40719.0,646
2020-06-09 00:00:00+00:00,241966.0,42078.0,657
2020-06-10 00:00:00+00:00,242280.0,43682.0,665
2020-06-11 00:00:00+00:00,242707.0,45212.0,679
2020-06-12 00:00:00+00:00,243209.0,46858.0,686
2020-06-13 00:00:00+00:00,243605.0,48746.0,694
2020-06-14 00:00:00+00:00,243928.0,50939.0,696
2020-06-15 00:00:00+00:00,244109.0,53063.0,705
2020-06-16 00:00:00+00:00,244328.0,54931.0,724
2020-06-17 00:00:00+00:00,244683.0,57046.0,732
2020-06-18 00:00:00+00:00,245268.0,60217.0,741
2020-06-19 00:00:00+00:00,245575.0,63276.0,755
2020-06-20 00:00:00+00:00,245938.0,65633.0,763
2020-06-21 00:00:00+00:00,246272.0,68652.0,770
2020-06-22 00:00:00+00:00,246504.0,71183.0,774
2020-06-23 00:00:00+00:00,246752.0,73572.0,797
2020-06-24 00:00:00+00:00,247086.0,77113.0,805
2020-06-25 00:00:00+00:00,247486.0,80599.0,821
2020-06-26 00:00:00+00:00,247905.0,84442.0,833
2020-06-27 00:00:00+00:00,248469.0,88591.0,848
2020-06-28 00:00:00+00:00,248770.0,91769.0,859
2020-06-29 00:00:00+00:00,248970.0,95043.0,870
2020-06-30 00:00:00+00:00,249271.0,97846.0,889
2020-07-01 00:00:00+00:00,249659.0,102009.0,893
2020-07-02 00:00:00+00:00,250103.0,106110.0,902
2020-07-03 00:00:00+00:00,250545.0,109505.0,911
2020-07-04 00:00:00+00:00,250545.0,113389.0,927
2020-07-05 00:00:00+00:00,250545.0,117110.0,939
2020-07-06 00:00:00+00:00,251789.0,120281.0,953
2020-07-07 00:00:00+00:00,252130.0,124494.0,971
2020-07-08 00:00:00+00:00,252513.0,128638.0,977
2020-07-09 00:00:00+00:00,253056.0,133973.0,1000
2020-07-10 00:00:00+00:00,253908.0,140776.0,1006
2020-07-11 00:00:00+00:00,253908.0,145632.0,1013
2020-07-12 00:00:00+00:00,253908.0,150445.0,1025
2020-07-13 00:00:00+00:00,255953.0,154277.0,1029
2020-07-14 00:00:00+00:00,256619.0,159898.0,1040
2020-07-15 00:00:00+00:00,257494.0,165169.0,1043
2020-07-16 00:00:00+00:00,258855.0,173206.0,1051
2020-07-17 00:00:00+00:00,260255.0,182140.0,1056
2020-07-18 00:00:00+00:00,260255.0,190700.0,1062
2020-07-19 00:00:00+00:00,260255.0,197278.0,1065
2020-07-20 00:00:00+00:00,264836.0,204005.0,1069
2020-07-21 00:00:00+00:00,266194.0,211038.0,1072
2020-07-22 00:00:00+00:00,267551.0,218428.0,1075
2020-07-23 00:00:00+00:00,270166.0,226373.0,1079
2020-07-24 00:00:00+00:00,272421.0,233541.0,1089
2020-07-25 00:00:00+00:00,272421.0,240795.0,1103
2020-07-26 00:00:00+00:00,272421.0,248976.0,1115
2020-07-27 00:00:00+00:00,278782.0,257101.0,1128
2020-07-28 00:00:00+00:00,280610.0,267385.0,1135
2020-07-29 00:00:00+00:00,282641.0,276055.0,1140
2020-07-30 00:00:00+00:00,285430.0,286020.0,1147
2020-07-31 00:00:00+00:00,288522.0,295508.0,1154
2020-08-01 00:00:00+00:00,288522.0,306181.0,1176
2020-08-02 00:00:00+00:00,288522.0,317651.0,1182
2020-08-03 00:00:00+00:00,297054.0,327850.0,1195
2020-08-04 00:00:00+00:00,302814.0,334979.0,1203
2020-08-05 00:00:00+00:00,305767.0,345714.0,1213
2020-08-06 00:00:00+00:00,309855.0,357710.0,1223
2020-08-07 00:00:00+00:00,314362.0,367204.0,1254
2020-08-08 00:00:00+00:00,314362.0,376870.0,1267
2020-08-09 00:00:00+00:00,314362.0,387481.0,1283
2020-08-10 00:00:00+00:00,322980.0,397623.0,1297
2020-08-11 00:00:00+00:00,326612.0,410453.0,1313
2020-08-12 00:00:00+00:00,329784.0,422519.0,1332
2020-08-13 00:00:00+00:00,337334.0,433805.0,1353
2020-08-14 00:00:00+00:00,342813.0,445111.0,1385
2020-08-15 00:00:00+00:00,342813.0,456689.0,1434
2020-08-16 00:00:00+00:00,342813.0,468332.0,1500
2020-08-17 00:00:00+00:00,359082.0,476660.0,1560
2020-08-18 00:00:00+00:00,364196.0,489122.0,1603
2020-08-19 00:00:00+00:00,370867.0,502178.0,1656
2020-08-20 00:00:00+00:00,377906.0,513719.0,1750
2020-08-21 00:00:00+00:00,386054.0,522138.0,1848
2020-08-22 00:00:00+00:00,386054.0,533103.0,2166
2020-08-23 00:00:00+00:00,386054.0,541139.0,2263
2020-08-24 00:00:00+00:00,405436.0,551688.0,2362
2020-08-25 00:00:00+00:00,412553.0,562113.0,2426
2020-08-26 00:00:00+00:00,419849.0,572243.0,2524
2020-08-27 00:00:00+00:00,429507.0,581995.0,2679
2020-08-28 00:00:00+00:00,439286.0,590492.0,2756
2020-08-29 00:00:00+00:00,439286.0,599884.0,2847
2020-08-30 00:00:00+00:00,439286.0,607904.0,2928
2020-08-31 00:00:00+00:00,462858.0,615094.0,2972
2020-09-01 00:00:00+00:00,470973.0,624026.0,3037
2020-09-02 00:00:00+00:00,479554.0,633321.0,3112
2020-09-03 00:00:00+00:00,488513.0,641574.0,3288
2020-09-04 00:00:00+00:00,498989.0,650063.0,3353
2020-09-05 00:00:00+00:00,498989.0,658456.0,3539
2020-09-06 00:00:00+00:00,498989.0,666521.0,3667
2020-09-07 00:00:00+00:00,525549.0,671848.0,3776
2020-09-08 00:00:00+00:00,534513.0,679513.0,3900
2020-09-09 00:00:00+00:00,543379.0,686851.0,4101
2020-09-10 00:00:00+00:00,554143.0,694664.0,4291
2020-09-11 00:00:00+00:00,566326.0,702088.0,4377
2020-09-12 00:00:00+00:00,566326.0,708964.0,4703
2020-09-13 00:00:00+00:00,566326.0,716319.0,4799
2020-09-14 00:00:00+00:00,593730.0,721892.0,4978
2020-09-15 00:00:00+00:00,603167.0,728590.0,5123
2020-09-16 00:00:00+00:00,614360.0,736377.0,5266
2020-09-17 00:00:00+00:00,625651.0,743945.0,5380
2020-09-18 00:00:00+00:00,640040.0,750471.0,5594
2020-09-19 00:00:00+00:00,640040.0,758398.0,6017
2020-09-20 00:00:00+00:00,640040.0,765076.0,6287
2020-09-21 00:00:00+00:00,671468.0,770435.0,6468
2020-09-22 00:00:00+00:00,682267.0,777537.0,6712
2020-09-23 00:00:00+00:00,693556.0,784268.0,6879
2020-09-24 00:00:00+00:00,704209.0,790823.0,7064
2020-09-25 00:00:00+00:00,716481.0,798317.0,7218
2020-09-26 00:00:00+00:00,716481.0,806038.0,7364
2020-09-27 00:00:00+00:00,716481.0,813056.0,7530
2020-09-28 00:00:00+00:00,748266.0,818203.0,7777
2020-09-29 00:00:00+00:00,748266.0,824042.0,8017
2020-09-30 00:00:00+00:00,769188.0,829679.0,8129
2020-10-01 00:00:00+00:00,778607.0,835339.0,8287
2020-10-02 00:00:00+00:00,789932.0,841532.0,8491
2020-10-03 00:00:00+00:00,789932.0,848147.0,8662
2020-10-04 00:00:00+00:00,789932.0,855052.0,8808
2020-10-05 00:00:00+00:00,813412.0,862158.0,8965
2020-10-06 00:00:00+00:00,825410.0,869808.0,9082
2020-10-07 00:00:00+00:00,835901.0,877684.0,9260
2020-10-08 00:00:00+00:00,848324.0,886179.0,9442
2020-10-09 00:00:00+00:00,861112.0,894300.0,9538
2020-10-10 00:00:00+00:00,861112.0,902747.0,9701
2020-10-11 00:00:00+00:00,861112.0,911316.0,9801
2020-10-12 00:00:00+00:00,888968.0,919084.0,9864
2020-10-13 00:00:00+00:00,896086.0,924098.0,9945
2020-10-14 00:00:00+00:00,908056.0,930159.0,10069
2020-10-15 00:00:00+00:00,921374.0,936982.0,10117
2020-10-16 00:00:00+00:00,936560.0,945354.0,10334
2020-10-17 00:00:00+00:00,936560.0,952371.0,10455
2020-10-18 00:00:00+00:00,936560.0,959572.0,10590
2020-10-19 00:00:00+00:00,974449.0,965883.0,10691
2020-10-20 00:00:00+00:00,988322.0,974139.0,10788
2020-10-21 00:00:00+00:00,1005295.0,981700.0,10933
2020-10-22 00:00:00+00:00,1026281.0,990373.0,11041
2020-10-23 00:00:00+00:00,1046132.0,998942.0,11163
2020-10-24 00:00:00+00:00,1046132.0,1007711.0,11297
2020-10-25 00:00:00+00:00,1046132.0,1015885.0,11443
2020-10-26 00:00:00+00:00,1098320.0,1025052.0,11557
2020-10-27 00:00:00+00:00,1116738.0,1033218.0,11621
2020-10-28 00:00:00+00:00,1136503.0,1041935.0,11767
2020-10-29 00:00:00+00:00,1160083.0,1053122.0,12201
2020-10-30 00:00:00+00:00,1185678.0,1063151.0,12410
2020-10-31 00:00:00+00:00,1185678.0,1074184.0,12495
2020-11-01 00:00:00+00:00,1185678.0,1083321.0,12743
2020-11-02 00:00:00+00:00,1240697.0,1093256.0,12971
2020-11-03 00:00:00+00:00,1259366.0,1099392.0,13099
2020-11-04 00:00:00+00:00,1284408.0,1108086.0,13351
2020-11-05 00:00:00+00:00,1306316.0,1117977.0,13568
2020-11-06 00:00:00+00:00,1328832.0,1127733.0,13852
2020-11-07 00:00:00+00:00,1328832.0,1136447.0,14066
2020-11-08 00:00:00+00:00,1328832.0,1143887.0,14403
2020-11-09 00:00:00+00:00,1381218.0,1149064.0,14574
2020-11-10 00:00:00+00:00,1381218.0,1155356.0,14704
2020-11-11 00:00:00+00:00,1417709.0,1165326.0,14993
2020-11-12 00:00:00+00:00,1437220.0,1174012.0,15217
2020-11-13 00:00:00+00:00,1458591.0,1182697.0,15402
2020-11-14 00:00:00+00:00,1458591.0,1191634.0,15789
2020-11-15 00:00:00+00:00,1458591.0,1198746.0,16020
2020-11-16 00:00:00+00:00,1496864.0,1205217.0,16257
2020-11-17 00:00:00+00:00,1510023.0,1211128.0,16563
2020-11-18 00:00:00+00:00,1525341.0,1218003.0,16905
2020-11-19 00:00:00+00:00,1541574.0,1225490.0,17148
2020-11-20 00:00:00+00:00,1556730.0,1233444.0,17431
2020-11-21 00:00:00+00:00,1556730.0,1240493.0,17667
2020-11-22 00:00:00+00:00,1556730.0,1248417.0,17968
2020-11-23 00:00:00+00:00,1582616.0,1254979.0,18165
2020-11-24 00:00:00+00:00,1594844.0,1262494.0,18406
2020-11-25 00:00:00+00:00,1605066.0,1270991.0,18890
2020-11-26 00:00:00+00:00,1617355.0,1280487.0,19115
2020-11-27 00:00:00+00:00,1628208.0,1290510.0,19588
2020-11-28 00:00:00+00:00,1628208.0,1299613.0,19944
2020-11-29 00:00:00+00:00,1628208.0,1308376.0,20145
2020-11-30 00:00:00+00:00,1648187.0,1316806.0,20459
2020-12-01 00:00:00+00:00,1656444.0,1324792.0,21035
2020-12-02 00:00:00+00:00,1665775.0,1334089.0,21409
2020-12-03 00:00:00+00:00,1675902.0,1343322.0,21612
2020-12-04 00:00:00+00:00,1684647.0,1352607.0,21898
2020-12-05 00:00:00+00:00,1684647.0,1362249.0,22188
2020-12-06 00:00:00+00:00,1684647.0,1371103.0,22499
2020-12-07 00:00:00+00:00,1702328.0,1377100.0,23200
2020-12-08 00:00:00+00:00,1702328.0,1384610.0,23200
2020-12-09 00:00:00+00:00,1712101.0,1392133.0,25059
2020-12-10 00:00:00+00:00,1720056.0,1399911.0,25730
2020-12-11 00:00:00+00:00,1730575.0,1408909.0,26369
2020-12-12 00:00:00+00:00,1730575.0,1417072.0,27071
2020-12-13 00:00:00+00:00,1730575.0,1425774.0,27532
2020-12-14 00:00:00+00:00,1751884.0,1434516.0,27766
2020-12-15 00:00:00+00:00,1762212.0,1444646.0,28168
2020-12-16 00:00:00+00:00,1773290.0,1456599.0,28733
2020-12-17 00:00:00+00:00,1785421.0,1468795.0,29361
2020-12-18 00:00:00+00:00,1797236.0,1482072.0,30071
2020-12-19 00:00:00+00:00,1797236.0,1496062.0,30702
2020-12-20 00:00:00+00:00,1797236.0,1507222.0,31187
2020-12-21 00:00:00+00:00,1819249.0,1518067.0,31384
2020-12-22 00:00:00+00:00,1829903.0,1530593.0,31910
2020-12-23 00:00:00+00:00,1842289.0,1544826.0,32399
2020-12-24 00:00:00+00:00,1854951.0,1559766.0,32914
2020-12-25 00:00:00+00:00,1854951.0,1574707.0,33360
2020-12-26 00:00:00+00:00,1854951.0,1584903.0,33563
2020-12-27 00:00:00+00:00,1854951.0,1594497.0,33811
2020-12-28 00:00:00+00:00,1879413.0,1603807.0,33973
2020-12-29 00:00:00+00:00,1893502.0,1614822.0,34281
2020-12-30 00:00:00+00:00,1910218.0,1626461.0,34677
2020-12-31 00:00:00+00:00,1928265.0,1642775.0,35216
2021-01-01 00:00:00+00:00,1928265.0,1654880.0,35511
2021-01-02 00:00:00+00:00,1928265.0,1666408.0,35712
2021-01-03 00:00:00+00:00,1928265.0,1675820.0,35922
2021-01-04 00:00:00+00:00,1958844.0,1686131.0,36050
2021-01-05 00:00:00+00:00,1982544.0,1702966.0,36407
2021-01-06 00:00:00+00:00,1982544.0,1719771.0,36702
2021-01-07 00:00:00+00:00,2024904.0,1737347.0,37074
2021-01-08 00:00:00+00:00,2050360.0,1755568.0,37296
2021-01-09 00:00:00+00:00,2050360.0,1771363.0,37554
2021-01-10 00:00:00+00:00,2050360.0,1786900.0,37742
2021-01-11 00:00:00+00:00,2111782.0,1801903.0,37808
2021-01-12 00:00:00+00:00,2137220.0,1816082.0,37948
2021-01-13 00:00:00+00:00,2176089.0,1831980.0,38085
2021-01-14 00:00:00+00:00,2211967.0,1849101.0,38085
2021-01-15 00:00:00+00:00,2252164.0,1870179.0,38085
2021-01-16 00:00:00+00:00,2252164.0,1891034.0,38085
2021-01-17 00:00:00+00:00,2252164.0,1908413.0,38085
2021-01-18 00:00:00+00:00,2336451.0,1923132.0,38085
2021-01-19 00:00:00+00:00,2370742.0,1939071.0,38534
2021-01-20 00:00:00+00:00,2412318.0,1956979.0,38628
2021-01-21 00:00:00+00:00,2456675.0,1972345.0,38806
2021-01-22 00:00:00+00:00,2499560.0,1987418.0,38935
2021-01-23 00:00:00+00:00,2499560.0,2002969.0,39044
2021-01-24 00:00:00+00:00,2499560.0,2015485.0,39149
2021-01-25 00:00:00+00:00,2593382.0,2027746.0,39188
2021-01-26 00:00:00+00:00,2629817.0,2041352.0,39261
2021-01-27 00:00:00+00:00,2670102.0,2055305.0,39314
2021-01-28 00:00:00+00:00,2705001.0,2067575.0,39424
2021-01-29 00:00:00+00:00,2743119.0,2077633.0,39490
2021-01-30 00:00:00+00:00,2743119.0,2086806.0,39533
2021-01-31 00:00:00+00:00,2743119.0,2094884.0,39579
2021-02-01 00:00:00+00:00,2822805.0,2104506.0,39606
2021-02-02 00:00:00+00:00,2851869.0,2114597.0,39651
2021-02-03 00:00:00+00:00,2883465.0,2125622.0,39685
2021-02-04 00:00:00+00:00,2913425.0,2135412.0,39735
2021-02-05 00:00:00+00:00,2941990.0,2142660.0,39789
2021-02-06 00:00:00+00:00,2941990.0,2151207.0,39821
2021-02-07 00:00:00+00:00,2941990.0,2157216.0,39848
2021-02-08 00:00:00+00:00,2989085.0,2161462.0,39860
2021-02-09 00:00:00+00:00,3005487.0,2166904.0,39883
2021-02-10 00:00:00+00:00,3023601.0,2173347.0,39911
2021-02-11 00:00:00+00:00,3041454.0,2179641.0,39942
2021-02-12 00:00:00+00:00,3056035.0,2185169.0,39979
2021-02-13 00:00:00+00:00,3056035.0,2190116.0,40019
2021-02-14 00:00:00+00:00,3056035.0,2195039.0,40019
2021-02-15 00:00:00+00:00,3086286.0,2198549.0,40055
2021-02-16 00:00:00+00:00,3096343.0,2202598.0,40063
2021-02-17 00:00:00+00:00,3107172.0,2207701.0,40102
2021-02-18 00:00:00+00:00,3121687.0,2212525.0,40154
2021-02-19 00:00:00+00:00,3133122.0,2217001.0,40168
2021-02-20 00:00:00+00:00,3133122.0,2222018.0,40199
2021-02-21 00:00:00+00:00,3133122.0,2226262.0,40213
2021-02-22 00:00:00+00:00,3153971.0,2229663.0,40221
2021-02-23 00:00:00+00:00,3161432.0,2233589.0,40243
2021-02-24 00:00:00+00:00,3170644.0,2237542.0,40261
2021-02-25 00:00:00+00:00,3180212.0,2241225.0,40300
2021-02-26 00:00:00+00:00,3188553.0,2244792.0,40322
2021-02-27 00:00:00+00:00,3188553.0,2248135.0,40335
2021-02-28 00:00:00+00:00,3188553.0,2251690.0,40357
2021-03-01 00:00:00+00:00,3204531.0,2255260.0,40367
2021-03-02 00:00:00+00:00,3130184.0,2259599.0,40395
2021-03-03 00:00:00+00:00,3136321.0,2262646.0,40408
2021-03-04 00:00:00+00:00,3142358.0,2266211.0,40426
2021-03-05 00:00:00+00:00,3149012.0,2269582.0,40452
2021-03-06 00:00:00+00:00,3149012.0,2273245.0,40452
2021-03-07 00:00:00+00:00,3149012.0,2276656.0,40464
2021-03-08 00:00:00+00:00,3160970.0,2278861.0,40479
2021-03-09 00:00:00+00:00,3164982.0,2282372.0,40490
2021-03-10 00:00:00+00:00,3172101.0,2285960.0,40520
2021-03-11 00:00:00+00:00,3178356.0,2290539.0,40535
2021-03-12 00:00:00+00:00,3183704.0,2294617.0,40544
2021-03-13 00:00:00+00:00,3183704.0,2299082.0,40544
2021-03-14 00:00:00+00:00,3183704.0,2303144.0,40581
2021-03-15 00:00:00+00:00,3195062.0,2305884.0,40591
